variation_group_id,program_family,name_1,name_2,source,url,stem_fields_1,stem_fields_2,distinguishing_feature,name_similarity,recommendation,index_1,index_2
VAR_286,Unknown,Stanford RISE Summer Research Program,Duke RISE Environmental Science Research,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Engineering, Computational Science, Laboratory Science","Environmental Science, Climate Change, Ecology, Environmental Policy, Sustainability","Subject: Engineering; Subject: Biomedical; Grade: High School; Session: Summer; Field: Biomedical Research, Engineering, Computational Science, Laboratory Science",46.75%,keep_separate,146,154
VAR_287,Unknown,Stanford RISE Summer Research Program,University of Illinois RISE Physics and Astronomy,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Engineering, Computational Science, Laboratory Science","Physics, Astronomy, Astrophysics, Particle Physics, Observatory Research","Subject: Engineering; Subject: Biomedical; Grade: High School; Session: Summer; Field: Biomedical Research, Engineering, Computational Science, Laboratory Science",37.21%,keep_separate,146,155
VAR_288,Unknown,Stanford RISE Summer Research Program,Johns Hopkins RISE Neuroscience Research,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Engineering, Computational Science, Laboratory Science","Neuroscience, Brain Science, Cognitive Science, Neurobiology, Medical Research","Subject: Engineering; Subject: Biomedical; Grade: High School; Session: Summer; Field: Biomedical Research, Engineering, Computational Science, Laboratory Science",49.35%,keep_separate,146,156
VAR_289,Unknown,Stanford RISE Summer Research Program,University of Pennsylvania RISE Bioengineering,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Engineering, Computational Science, Laboratory Science","Bioengineering, Medical Devices, Tissue Engineering, Computational Biology","Subject: Engineering; Subject: Biomedical; Grade: High School; Session: Summer; Field: Biomedical Research, Engineering, Computational Science, Laboratory Science",31.33%,keep_separate,146,157
VAR_290,Unknown,Stanford RISE Summer Research Program,Rice University RISE Research Experience,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Engineering, Computational Science, Laboratory Science","Physical Sciences, Life Sciences, Engineering, Research Methods","Subject: Engineering; Subject: Biomedical; Grade: High School; Session: Summer; Field: Biomedical Research, Engineering, Computational Science, Laboratory Science",49.35%,keep_separate,146,158
VAR_291,Unknown,UC Berkeley RISE Research Internship,Carnegie Mellon RISE Computer Science Research,RISE Programs,https://www.riseprograms.org/programs,"Life Sciences, Physical Sciences, Engineering, Environmental Science","Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction","Subject: Engineering; Grade: High School; Field: Life Sciences, Physical Sciences, Engineering, Environmental Science",43.90%,keep_separate,147,148
VAR_292,Unknown,UC Berkeley RISE Research Internship,Columbia RISE Biomedical Research,RISE Programs,https://www.riseprograms.org/programs,"Life Sciences, Physical Sciences, Engineering, Environmental Science","Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research","Subject: Engineering; Grade: High School; Field: Life Sciences, Physical Sciences, Engineering, Environmental Science",46.38%,keep_separate,147,149
VAR_293,Unknown,UC Berkeley RISE Research Internship,University of Washington RISE Engineering Research,RISE Programs,https://www.riseprograms.org/programs,"Life Sciences, Physical Sciences, Engineering, Environmental Science","Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering","Subject: Engineering; Grade: High School; Field: Life Sciences, Physical Sciences, Engineering, Environmental Science",41.86%,keep_separate,147,150
VAR_294,Unknown,UC Berkeley RISE Research Internship,University of Michigan RISE Research Fellows,RISE Programs,https://www.riseprograms.org/programs,"Life Sciences, Physical Sciences, Engineering, Environmental Science","Natural Sciences, Engineering, Mathematics, Research Methods","Subject: Engineering; Grade: High School; Field: Life Sciences, Physical Sciences, Engineering, Environmental Science",52.50%,keep_separate,147,151
VAR_295,Unknown,UC Berkeley RISE Research Internship,Georgia Tech RISE Engineering and Computing,RISE Programs,https://www.riseprograms.org/programs,"Life Sciences, Physical Sciences, Engineering, Environmental Science","Engineering, Computer Science, Robotics, Cybersecurity, Materials Science","Subject: Engineering; Grade: High School; Field: Life Sciences, Physical Sciences, Engineering, Environmental Science",35.44%,keep_separate,147,152
VAR_296,Unknown,UC Berkeley RISE Research Internship,Northwestern RISE Materials Science Research,RISE Programs,https://www.riseprograms.org/programs,"Life Sciences, Physical Sciences, Engineering, Environmental Science","Materials Science, Nanotechnology, Polymers, Energy Materials, Chemistry","Subject: Engineering; Grade: High School; Field: Life Sciences, Physical Sciences, Engineering, Environmental Science",40.00%,keep_separate,147,153
VAR_297,Unknown,UC Berkeley RISE Research Internship,Duke RISE Environmental Science Research,RISE Programs,https://www.riseprograms.org/programs,"Life Sciences, Physical Sciences, Engineering, Environmental Science","Environmental Science, Climate Change, Ecology, Environmental Policy, Sustainability","Subject: Engineering; Grade: High School; Field: Life Sciences, Physical Sciences, Engineering, Environmental Science",44.74%,keep_separate,147,154
VAR_298,Unknown,UC Berkeley RISE Research Internship,University of Illinois RISE Physics and Astronomy,RISE Programs,https://www.riseprograms.org/programs,"Life Sciences, Physical Sciences, Engineering, Environmental Science","Physics, Astronomy, Astrophysics, Particle Physics, Observatory Research","Subject: Engineering; Grade: High School; Field: Life Sciences, Physical Sciences, Engineering, Environmental Science",28.24%,keep_separate,147,155
VAR_299,Unknown,UC Berkeley RISE Research Internship,Johns Hopkins RISE Neuroscience Research,RISE Programs,https://www.riseprograms.org/programs,"Life Sciences, Physical Sciences, Engineering, Environmental Science","Neuroscience, Brain Science, Cognitive Science, Neurobiology, Medical Research","Subject: Engineering; Grade: High School; Field: Life Sciences, Physical Sciences, Engineering, Environmental Science",42.11%,keep_separate,147,156
VAR_300,Unknown,UC Berkeley RISE Research Internship,University of Pennsylvania RISE Bioengineering,RISE Programs,https://www.riseprograms.org/programs,"Life Sciences, Physical Sciences, Engineering, Environmental Science","Bioengineering, Medical Devices, Tissue Engineering, Computational Biology","Subject: Engineering; Grade: High School; Field: Life Sciences, Physical Sciences, Engineering, Environmental Science",41.46%,keep_separate,147,157
VAR_301,Unknown,UC Berkeley RISE Research Internship,Rice University RISE Research Experience,RISE Programs,https://www.riseprograms.org/programs,"Life Sciences, Physical Sciences, Engineering, Environmental Science","Physical Sciences, Life Sciences, Engineering, Research Methods","Subject: Engineering; Grade: High School; Field: Life Sciences, Physical Sciences, Engineering, Environmental Science",57.89%,keep_separate,147,158
VAR_302,Unknown,Carnegie Mellon RISE Computer Science Research,Columbia RISE Biomedical Research,RISE Programs,https://www.riseprograms.org/programs,"Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction","Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research","Subject: Computer Science; Subject: Machine Learning; Subject: Robotics; Grade: High School; Field: Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction",53.16%,keep_separate,148,149
VAR_303,Unknown,Carnegie Mellon RISE Computer Science Research,University of Washington RISE Engineering Research,RISE Programs,https://www.riseprograms.org/programs,"Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction","Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering","Subject: Computer Science; Subject: Machine Learning; Subject: Robotics; Grade: High School; Field: Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction",50.00%,keep_separate,148,150
VAR_304,Unknown,Carnegie Mellon RISE Computer Science Research,University of Michigan RISE Research Fellows,RISE Programs,https://www.riseprograms.org/programs,"Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction","Natural Sciences, Engineering, Mathematics, Research Methods","Subject: Computer Science; Subject: Machine Learning; Subject: Robotics; Grade: High School; Field: Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction",42.22%,keep_separate,148,151
VAR_305,Unknown,Carnegie Mellon RISE Computer Science Research,Georgia Tech RISE Engineering and Computing,RISE Programs,https://www.riseprograms.org/programs,"Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction","Engineering, Computer Science, Robotics, Cybersecurity, Materials Science","Subject: Computer Science; Subject: Machine Learning; Subject: Robotics; Grade: High School; Field: Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction",40.45%,keep_separate,148,152
VAR_306,Unknown,Carnegie Mellon RISE Computer Science Research,Northwestern RISE Materials Science Research,RISE Programs,https://www.riseprograms.org/programs,"Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction","Materials Science, Nanotechnology, Polymers, Energy Materials, Chemistry","Subject: Computer Science; Subject: Machine Learning; Subject: Robotics; Grade: High School; Field: Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction",68.89%,keep_separate,148,153
VAR_307,Unknown,Carnegie Mellon RISE Computer Science Research,Duke RISE Environmental Science Research,RISE Programs,https://www.riseprograms.org/programs,"Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction","Environmental Science, Climate Change, Ecology, Environmental Policy, Sustainability","Subject: Computer Science; Subject: Machine Learning; Subject: Robotics; Grade: High School; Field: Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction",62.79%,keep_separate,148,154
VAR_308,Unknown,Carnegie Mellon RISE Computer Science Research,University of Illinois RISE Physics and Astronomy,RISE Programs,https://www.riseprograms.org/programs,"Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction","Physics, Astronomy, Astrophysics, Particle Physics, Observatory Research","Subject: Computer Science; Subject: Machine Learning; Subject: Robotics; Grade: High School; Field: Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction",31.58%,keep_separate,148,155
VAR_309,Unknown,Carnegie Mellon RISE Computer Science Research,Johns Hopkins RISE Neuroscience Research,RISE Programs,https://www.riseprograms.org/programs,"Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction","Neuroscience, Brain Science, Cognitive Science, Neurobiology, Medical Research","Subject: Computer Science; Subject: Machine Learning; Subject: Robotics; Grade: High School; Field: Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction",60.47%,keep_separate,148,156
VAR_310,Unknown,Carnegie Mellon RISE Computer Science Research,University of Pennsylvania RISE Bioengineering,RISE Programs,https://www.riseprograms.org/programs,"Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction","Bioengineering, Medical Devices, Tissue Engineering, Computational Biology","Subject: Computer Science; Subject: Machine Learning; Subject: Robotics; Grade: High School; Field: Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction",30.43%,keep_separate,148,157
VAR_311,Unknown,Carnegie Mellon RISE Computer Science Research,Rice University RISE Research Experience,RISE Programs,https://www.riseprograms.org/programs,"Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction","Physical Sciences, Life Sciences, Engineering, Research Methods","Subject: Computer Science; Subject: Machine Learning; Subject: Robotics; Grade: High School; Field: Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction",41.86%,keep_separate,148,158
VAR_312,Unknown,Columbia RISE Biomedical Research,University of Washington RISE Engineering Research,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research","Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering","Subject: Biomedical; Grade: High School; Field: Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research",48.19%,keep_separate,149,150
VAR_313,Unknown,Columbia RISE Biomedical Research,University of Michigan RISE Research Fellows,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research","Natural Sciences, Engineering, Mathematics, Research Methods","Subject: Biomedical; Grade: High School; Field: Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research",44.16%,keep_separate,149,151
VAR_314,Unknown,Columbia RISE Biomedical Research,Georgia Tech RISE Engineering and Computing,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research","Engineering, Computer Science, Robotics, Cybersecurity, Materials Science","Subject: Biomedical; Grade: High School; Field: Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research",34.21%,keep_separate,149,152
VAR_315,Unknown,Columbia RISE Biomedical Research,Northwestern RISE Materials Science Research,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research","Materials Science, Nanotechnology, Polymers, Energy Materials, Chemistry","Subject: Biomedical; Grade: High School; Field: Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research",49.35%,keep_separate,149,153
VAR_316,Unknown,Columbia RISE Biomedical Research,Duke RISE Environmental Science Research,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research","Environmental Science, Climate Change, Ecology, Environmental Policy, Sustainability","Subject: Biomedical; Grade: High School; Field: Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research",60.27%,keep_separate,149,154
VAR_317,Unknown,Columbia RISE Biomedical Research,University of Illinois RISE Physics and Astronomy,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research","Physics, Astronomy, Astrophysics, Particle Physics, Observatory Research","Subject: Biomedical; Grade: High School; Field: Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research",29.27%,keep_separate,149,155
VAR_318,Unknown,Columbia RISE Biomedical Research,Johns Hopkins RISE Neuroscience Research,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research","Neuroscience, Brain Science, Cognitive Science, Neurobiology, Medical Research","Subject: Biomedical; Grade: High School; Field: Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research",54.79%,keep_separate,149,156
VAR_319,Unknown,Columbia RISE Biomedical Research,University of Pennsylvania RISE Bioengineering,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research","Bioengineering, Medical Devices, Tissue Engineering, Computational Biology","Subject: Biomedical; Grade: High School; Field: Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research",40.51%,keep_separate,149,157
VAR_320,Unknown,Columbia RISE Biomedical Research,Rice University RISE Research Experience,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research","Physical Sciences, Life Sciences, Engineering, Research Methods","Subject: Biomedical; Grade: High School; Field: Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research",46.58%,keep_separate,149,158
VAR_321,Unknown,University of Washington RISE Engineering Research,University of Michigan RISE Research Fellows,RISE Programs,https://www.riseprograms.org/programs,"Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering","Natural Sciences, Engineering, Mathematics, Research Methods","Subject: Engineering; Subject: Biomedical; Grade: High School; Field: Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering",68.09%,keep_separate,150,151
VAR_322,Unknown,University of Washington RISE Engineering Research,Georgia Tech RISE Engineering and Computing,RISE Programs,https://www.riseprograms.org/programs,"Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering","Engineering, Computer Science, Robotics, Cybersecurity, Materials Science","Subject: Engineering; Subject: Biomedical; Grade: High School; Field: Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering",49.46%,keep_separate,150,152
VAR_323,Unknown,University of Washington RISE Engineering Research,Northwestern RISE Materials Science Research,RISE Programs,https://www.riseprograms.org/programs,"Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering","Materials Science, Nanotechnology, Polymers, Energy Materials, Chemistry","Subject: Engineering; Subject: Biomedical; Grade: High School; Field: Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering",48.94%,keep_separate,150,153
VAR_324,Unknown,University of Washington RISE Engineering Research,Duke RISE Environmental Science Research,RISE Programs,https://www.riseprograms.org/programs,"Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering","Environmental Science, Climate Change, Ecology, Environmental Policy, Sustainability","Subject: Engineering; Subject: Biomedical; Grade: High School; Field: Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering",53.33%,keep_separate,150,154
VAR_325,Unknown,University of Washington RISE Engineering Research,University of Illinois RISE Physics and Astronomy,RISE Programs,https://www.riseprograms.org/programs,"Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering","Physics, Astronomy, Astrophysics, Particle Physics, Observatory Research","Subject: Engineering; Subject: Biomedical; Grade: High School; Field: Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering",50.51%,keep_separate,150,155
VAR_326,Unknown,University of Washington RISE Engineering Research,Johns Hopkins RISE Neuroscience Research,RISE Programs,https://www.riseprograms.org/programs,"Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering","Neuroscience, Brain Science, Cognitive Science, Neurobiology, Medical Research","Subject: Engineering; Subject: Biomedical; Grade: High School; Field: Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering",53.33%,keep_separate,150,156
VAR_327,Unknown,University of Washington RISE Engineering Research,University of Pennsylvania RISE Bioengineering,RISE Programs,https://www.riseprograms.org/programs,"Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering","Bioengineering, Medical Devices, Tissue Engineering, Computational Biology","Subject: Engineering; Subject: Biomedical; Grade: High School; Field: Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering",68.75%,keep_separate,150,157
VAR_328,Unknown,University of Washington RISE Engineering Research,Rice University RISE Research Experience,RISE Programs,https://www.riseprograms.org/programs,"Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering","Physical Sciences, Life Sciences, Engineering, Research Methods","Subject: Engineering; Subject: Biomedical; Grade: High School; Field: Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering",53.33%,keep_separate,150,158
VAR_329,Unknown,University of Michigan RISE Research Fellows,Georgia Tech RISE Engineering and Computing,RISE Programs,https://www.riseprograms.org/programs,"Natural Sciences, Engineering, Mathematics, Research Methods","Engineering, Computer Science, Robotics, Cybersecurity, Materials Science","Subject: Mathematics; Subject: Engineering; Grade: High School; Field: Natural Sciences, Engineering, Mathematics, Research Methods",32.18%,keep_separate,151,152
VAR_330,Unknown,University of Michigan RISE Research Fellows,Northwestern RISE Materials Science Research,RISE Programs,https://www.riseprograms.org/programs,"Natural Sciences, Engineering, Mathematics, Research Methods","Materials Science, Nanotechnology, Polymers, Energy Materials, Chemistry","Subject: Mathematics; Subject: Engineering; Grade: High School; Field: Natural Sciences, Engineering, Mathematics, Research Methods",40.91%,keep_separate,151,153
VAR_331,Unknown,University of Michigan RISE Research Fellows,Duke RISE Environmental Science Research,RISE Programs,https://www.riseprograms.org/programs,"Natural Sciences, Engineering, Mathematics, Research Methods","Environmental Science, Climate Change, Ecology, Environmental Policy, Sustainability","Subject: Mathematics; Subject: Engineering; Grade: High School; Field: Natural Sciences, Engineering, Mathematics, Research Methods",38.10%,keep_separate,151,154
VAR_332,Unknown,University of Michigan RISE Research Fellows,University of Illinois RISE Physics and Astronomy,RISE Programs,https://www.riseprograms.org/programs,"Natural Sciences, Engineering, Mathematics, Research Methods","Physics, Astronomy, Astrophysics, Particle Physics, Observatory Research","Subject: Mathematics; Subject: Engineering; Grade: High School; Field: Natural Sciences, Engineering, Mathematics, Research Methods",53.76%,keep_separate,151,155
VAR_333,Unknown,University of Michigan RISE Research Fellows,Johns Hopkins RISE Neuroscience Research,RISE Programs,https://www.riseprograms.org/programs,"Natural Sciences, Engineering, Mathematics, Research Methods","Neuroscience, Brain Science, Cognitive Science, Neurobiology, Medical Research","Subject: Mathematics; Subject: Engineering; Grade: High School; Field: Natural Sciences, Engineering, Mathematics, Research Methods",40.48%,keep_separate,151,156
VAR_334,Unknown,University of Michigan RISE Research Fellows,University of Pennsylvania RISE Bioengineering,RISE Programs,https://www.riseprograms.org/programs,"Natural Sciences, Engineering, Mathematics, Research Methods","Bioengineering, Medical Devices, Tissue Engineering, Computational Biology","Subject: Mathematics; Subject: Engineering; Grade: High School; Field: Natural Sciences, Engineering, Mathematics, Research Methods",51.11%,keep_separate,151,157
VAR_335,Unknown,University of Michigan RISE Research Fellows,Rice University RISE Research Experience,RISE Programs,https://www.riseprograms.org/programs,"Natural Sciences, Engineering, Mathematics, Research Methods","Physical Sciences, Life Sciences, Engineering, Research Methods","Subject: Mathematics; Subject: Engineering; Grade: High School; Field: Natural Sciences, Engineering, Mathematics, Research Methods",61.90%,keep_separate,151,158
VAR_336,Unknown,Georgia Tech RISE Engineering and Computing,Northwestern RISE Materials Science Research,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Robotics, Cybersecurity, Materials Science","Materials Science, Nanotechnology, Polymers, Energy Materials, Chemistry","Subject: Computer Science; Subject: Engineering; Subject: Robotics; Grade: High School; Field: Engineering, Computer Science, Robotics, Cybersecurity, Materials Science",39.08%,keep_separate,152,153
VAR_337,Unknown,Georgia Tech RISE Engineering and Computing,Duke RISE Environmental Science Research,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Robotics, Cybersecurity, Materials Science","Environmental Science, Climate Change, Ecology, Environmental Policy, Sustainability","Subject: Computer Science; Subject: Engineering; Subject: Robotics; Grade: High School; Field: Engineering, Computer Science, Robotics, Cybersecurity, Materials Science",38.55%,keep_separate,152,154
VAR_338,Unknown,Georgia Tech RISE Engineering and Computing,University of Illinois RISE Physics and Astronomy,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Robotics, Cybersecurity, Materials Science","Physics, Astronomy, Astrophysics, Particle Physics, Observatory Research","Subject: Computer Science; Subject: Engineering; Subject: Robotics; Grade: High School; Field: Engineering, Computer Science, Robotics, Cybersecurity, Materials Science",36.96%,keep_separate,152,155
VAR_339,Unknown,Georgia Tech RISE Engineering and Computing,Johns Hopkins RISE Neuroscience Research,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Robotics, Cybersecurity, Materials Science","Neuroscience, Brain Science, Cognitive Science, Neurobiology, Medical Research","Subject: Computer Science; Subject: Engineering; Subject: Robotics; Grade: High School; Field: Engineering, Computer Science, Robotics, Cybersecurity, Materials Science",33.73%,keep_separate,152,156
VAR_340,Unknown,Georgia Tech RISE Engineering and Computing,University of Pennsylvania RISE Bioengineering,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Robotics, Cybersecurity, Materials Science","Bioengineering, Medical Devices, Tissue Engineering, Computational Biology","Subject: Computer Science; Subject: Engineering; Subject: Robotics; Grade: High School; Field: Engineering, Computer Science, Robotics, Cybersecurity, Materials Science",47.19%,keep_separate,152,157
VAR_341,Unknown,Georgia Tech RISE Engineering and Computing,Rice University RISE Research Experience,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Robotics, Cybersecurity, Materials Science","Physical Sciences, Life Sciences, Engineering, Research Methods","Subject: Computer Science; Subject: Engineering; Subject: Robotics; Grade: High School; Field: Engineering, Computer Science, Robotics, Cybersecurity, Materials Science",40.96%,keep_separate,152,158
VAR_342,Unknown,Northwestern RISE Materials Science Research,Duke RISE Environmental Science Research,RISE Programs,https://www.riseprograms.org/programs,"Materials Science, Nanotechnology, Polymers, Energy Materials, Chemistry","Environmental Science, Climate Change, Ecology, Environmental Policy, Sustainability","Grade: High School; Field: Materials Science, Nanotechnology, Polymers, Energy Materials, Chemistry",66.67%,keep_separate,153,154
VAR_343,Unknown,Northwestern RISE Materials Science Research,University of Illinois RISE Physics and Astronomy,RISE Programs,https://www.riseprograms.org/programs,"Materials Science, Nanotechnology, Polymers, Energy Materials, Chemistry","Physics, Astronomy, Astrophysics, Particle Physics, Observatory Research","Grade: High School; Field: Materials Science, Nanotechnology, Polymers, Energy Materials, Chemistry",30.11%,keep_separate,153,155
VAR_344,Unknown,Northwestern RISE Materials Science Research,Johns Hopkins RISE Neuroscience Research,RISE Programs,https://www.riseprograms.org/programs,"Materials Science, Nanotechnology, Polymers, Energy Materials, Chemistry","Neuroscience, Brain Science, Cognitive Science, Neurobiology, Medical Research","Grade: High School; Field: Materials Science, Nanotechnology, Polymers, Energy Materials, Chemistry",64.29%,keep_separate,153,156
VAR_345,Unknown,Northwestern RISE Materials Science Research,University of Pennsylvania RISE Bioengineering,RISE Programs,https://www.riseprograms.org/programs,"Materials Science, Nanotechnology, Polymers, Energy Materials, Chemistry","Bioengineering, Medical Devices, Tissue Engineering, Computational Biology","Grade: High School; Field: Materials Science, Nanotechnology, Polymers, Energy Materials, Chemistry",31.11%,keep_separate,153,157
VAR_346,Unknown,Northwestern RISE Materials Science Research,Rice University RISE Research Experience,RISE Programs,https://www.riseprograms.org/programs,"Materials Science, Nanotechnology, Polymers, Energy Materials, Chemistry","Physical Sciences, Life Sciences, Engineering, Research Methods","Grade: High School; Field: Materials Science, Nanotechnology, Polymers, Energy Materials, Chemistry",40.48%,keep_separate,153,158
VAR_347,Unknown,Duke RISE Environmental Science Research,University of Illinois RISE Physics and Astronomy,RISE Programs,https://www.riseprograms.org/programs,"Environmental Science, Climate Change, Ecology, Environmental Policy, Sustainability","Physics, Astronomy, Astrophysics, Particle Physics, Observatory Research","Subject: Environmental; Grade: High School; Field: Environmental Science, Climate Change, Ecology, Environmental Policy, Sustainability",29.21%,keep_separate,154,155
VAR_348,Unknown,Duke RISE Environmental Science Research,Johns Hopkins RISE Neuroscience Research,RISE Programs,https://www.riseprograms.org/programs,"Environmental Science, Climate Change, Ecology, Environmental Policy, Sustainability","Neuroscience, Brain Science, Cognitive Science, Neurobiology, Medical Research","Subject: Environmental; Grade: High School; Field: Environmental Science, Climate Change, Ecology, Environmental Policy, Sustainability",65.00%,keep_separate,154,156
VAR_349,Unknown,Duke RISE Environmental Science Research,University of Pennsylvania RISE Bioengineering,RISE Programs,https://www.riseprograms.org/programs,"Environmental Science, Climate Change, Ecology, Environmental Policy, Sustainability","Bioengineering, Medical Devices, Tissue Engineering, Computational Biology","Subject: Environmental; Grade: High School; Field: Environmental Science, Climate Change, Ecology, Environmental Policy, Sustainability",30.23%,keep_separate,154,157
VAR_350,Unknown,Duke RISE Environmental Science Research,Rice University RISE Research Experience,RISE Programs,https://www.riseprograms.org/programs,"Environmental Science, Climate Change, Ecology, Environmental Policy, Sustainability","Physical Sciences, Life Sciences, Engineering, Research Methods","Subject: Environmental; Grade: High School; Field: Environmental Science, Climate Change, Ecology, Environmental Policy, Sustainability",40.00%,keep_separate,154,158
VAR_351,Unknown,University of Illinois RISE Physics and Astronomy,Johns Hopkins RISE Neuroscience Research,RISE Programs,https://www.riseprograms.org/programs,"Physics, Astronomy, Astrophysics, Particle Physics, Observatory Research","Neuroscience, Brain Science, Cognitive Science, Neurobiology, Medical Research","Subject: Physics; Grade: High School; Field: Physics, Astronomy, Astrophysics, Particle Physics, Observatory Research",38.20%,keep_separate,155,156
VAR_352,Unknown,University of Illinois RISE Physics and Astronomy,University of Pennsylvania RISE Bioengineering,RISE Programs,https://www.riseprograms.org/programs,"Physics, Astronomy, Astrophysics, Particle Physics, Observatory Research","Bioengineering, Medical Devices, Tissue Engineering, Computational Biology","Subject: Physics; Grade: High School; Field: Physics, Astronomy, Astrophysics, Particle Physics, Observatory Research",52.63%,keep_separate,155,157
VAR_353,Unknown,University of Illinois RISE Physics and Astronomy,Rice University RISE Research Experience,RISE Programs,https://www.riseprograms.org/programs,"Physics, Astronomy, Astrophysics, Particle Physics, Observatory Research","Physical Sciences, Life Sciences, Engineering, Research Methods","Subject: Physics; Grade: High School; Field: Physics, Astronomy, Astrophysics, Particle Physics, Observatory Research",42.70%,keep_separate,155,158
