group_id,index1,index2,name1,name2,stem_fields1,stem_fields2,url,name_similarity,recommendation,reason
VAR_119,1374,1402,Amplify Science K - Needs of Plants and Animals,Amplify Science 7 - Metabolism,"Life Science, Biology, Ecology, Environmental Science","Life Science, Biology, Cellular Biology, Biochemistry",https://amplify.com/programs/amplify-science,62,keep_separate,Different STEM fields
VAR_120,1374,1403,Amplify Science K - Needs of Plants and Animals,Amplify Science 8 - Forces and Motion,"Life Science, Biology, Ecology, Environmental Science","Physics, Forces, Motion, Engineering Design",https://amplify.com/programs/amplify-science,64,keep_separate,Different STEM fields
VAR_121,1374,1404,Amplify Science K - Needs of Plants and Animals,Amplify Science 8 - Genetics,"Life Science, Biology, Ecology, Environmental Science","Life Science, Genetics, Molecular Biology, Biotechnology",https://amplify.com/programs/amplify-science,64,keep_separate,Different STEM fields
VAR_122,1374,1405,Amplify Science K - Needs of Plants and Animals,Amplify Science 8 - Earth History,"Life Science, Biology, Ecology, Environmental Science","Earth Science, Paleontology, Geology, Evolution",https://amplify.com/programs/amplify-science,62,keep_separate,Different STEM fields
VAR_123,1374,1406,Amplify Science K - Needs of Plants and Animals,Amplify Science 8 - Natural Selection and Adaptation,"Life Science, Biology, Ecology, Environmental Science","Life Science, Evolution, Genetics, Ecology",https://amplify.com/programs/amplify-science,63,keep_separate,Different STEM fields
VAR_124,1375,1376,Amplify Science K - Pushes and Pulls,Amplify Science K - Sunlight and Weather,"Physics, Forces, Motion, Engineering Design","Earth Science, Weather, Astronomy, Climate",https://amplify.com/programs/amplify-science,71,keep_separate,Different STEM fields
VAR_125,1375,1377,Amplify Science K - Pushes and Pulls,Amplify Science 1 - Light and Sound,"Physics, Forces, Motion, Engineering Design","Physics, Light, Sound, Waves, Engineering",https://amplify.com/programs/amplify-science,73,keep_separate,Different STEM fields
VAR_126,1375,1378,Amplify Science K - Pushes and Pulls,Amplify Science 1 - Animal and Plant Defenses,"Physics, Forces, Motion, Engineering Design","Life Science, Biology, Adaptations, Biomimicry",https://amplify.com/programs/amplify-science,67,keep_separate,Different STEM fields
VAR_127,1375,1379,Amplify Science K - Pushes and Pulls,Amplify Science 1 - Spinning Earth,"Physics, Forces, Motion, Engineering Design","Astronomy, Earth Science, Space Science, Patterns",https://amplify.com/programs/amplify-science,63,keep_separate,Different STEM fields
VAR_128,1375,1380,Amplify Science K - Pushes and Pulls,Amplify Science 2 - Properties of Materials,"Physics, Forces, Motion, Engineering Design","Chemistry, Materials Science, Engineering, Physical Science",https://amplify.com/programs/amplify-science,66,keep_separate,Different STEM fields
VAR_129,1375,1381,Amplify Science K - Pushes and Pulls,Amplify Science 2 - Plant and Animal Relationships,"Physics, Forces, Motion, Engineering Design","Life Science, Ecology, Biology, Interdependence",https://amplify.com/programs/amplify-science,65,keep_separate,Different STEM fields
VAR_130,1375,1382,Amplify Science K - Pushes and Pulls,Amplify Science 2 - Changing Landforms,"Physics, Forces, Motion, Engineering Design","Earth Science, Geology, Erosion, Engineering",https://amplify.com/programs/amplify-science,68,keep_separate,Different STEM fields
VAR_131,1375,1383,Amplify Science K - Pushes and Pulls,Amplify Science 3 - Balancing Forces,"Physics, Forces, Motion, Engineering Design","Physics, Forces, Magnetism, Engineering Design",https://amplify.com/programs/amplify-science,64,keep_separate,Different STEM fields
VAR_132,1375,1384,Amplify Science K - Pushes and Pulls,Amplify Science 3 - Inheritance and Traits,"Physics, Forces, Motion, Engineering Design","Life Science, Genetics, Biology, Evolution",https://amplify.com/programs/amplify-science,69,keep_separate,Different STEM fields
VAR_133,1375,1385,Amplify Science K - Pushes and Pulls,Amplify Science 3 - Weather and Climate,"Physics, Forces, Motion, Engineering Design","Earth Science, Meteorology, Climate Science, Data Analysis",https://amplify.com/programs/amplify-science,72,keep_separate,Different STEM fields
VAR_134,1375,1386,Amplify Science K - Pushes and Pulls,Amplify Science 3 - Environments and Survival,"Physics, Forces, Motion, Engineering Design","Life Science, Ecology, Adaptations, Conservation",https://amplify.com/programs/amplify-science,69,keep_separate,Different STEM fields
VAR_135,1375,1387,Amplify Science K - Pushes and Pulls,Amplify Science 4 - Energy Conversions,"Physics, Forces, Motion, Engineering Design","Physics, Energy, Engineering, Physical Science",https://amplify.com/programs/amplify-science,62,keep_separate,Different STEM fields
VAR_136,1375,1388,Amplify Science K - Pushes and Pulls,Amplify Science 4 - Vision and Light,"Physics, Forces, Motion, Engineering Design","Physics, Biology, Light, Vision, Engineering",https://amplify.com/programs/amplify-science,72,keep_separate,Different STEM fields
VAR_137,1375,1389,Amplify Science K - Pushes and Pulls,Amplify Science 4 - Earth's Features,"Physics, Forces, Motion, Engineering Design","Earth Science, Geology, Plate Tectonics, Natural Hazards",https://amplify.com/programs/amplify-science,69,keep_separate,Different STEM fields
VAR_138,1375,1390,Amplify Science K - Pushes and Pulls,"Amplify Science 4 - Waves, Energy, and Information","Physics, Forces, Motion, Engineering Design","Physics, Waves, Communication Technology, Engineering",https://amplify.com/programs/amplify-science,60,keep_separate,Different STEM fields
VAR_139,1375,1391,Amplify Science K - Pushes and Pulls,Amplify Science 5 - Patterns of Earth and Sky,"Physics, Forces, Motion, Engineering Design","Astronomy, Earth Science, Space Science, Patterns",https://amplify.com/programs/amplify-science,69,keep_separate,Different STEM fields
VAR_140,1375,1392,Amplify Science K - Pushes and Pulls,Amplify Science 5 - Modeling Matter,"Physics, Forces, Motion, Engineering Design","Chemistry, Matter, Physical Science, Molecular Science",https://amplify.com/programs/amplify-science,62,keep_separate,Different STEM fields
VAR_141,1375,1393,Amplify Science K - Pushes and Pulls,Amplify Science 5 - Ecosystem Restoration,"Physics, Forces, Motion, Engineering Design","Life Science, Ecology, Environmental Science, Conservation",https://amplify.com/programs/amplify-science,62,keep_separate,Different STEM fields
VAR_142,1375,1394,Amplify Science K - Pushes and Pulls,Amplify Science 5 - Earth's Water,"Physics, Forces, Motion, Engineering Design","Earth Science, Hydrology, Environmental Science, Engineering",https://amplify.com/programs/amplify-science,67,keep_separate,Different STEM fields
VAR_143,1375,1395,Amplify Science K - Pushes and Pulls,Amplify Science 6 - Cells and Systems,"Physics, Forces, Motion, Engineering Design","Life Science, Biology, Anatomy, Physiology",https://amplify.com/programs/amplify-science,74,keep_separate,Different STEM fields
VAR_144,1375,1396,Amplify Science K - Pushes and Pulls,Amplify Science 6 - Plate Tectonics and Rock Cycling,"Physics, Forces, Motion, Engineering Design","Earth Science, Geology, Plate Tectonics, Geophysics",https://amplify.com/programs/amplify-science,64,keep_separate,Different STEM fields
VAR_145,1375,1397,Amplify Science K - Pushes and Pulls,Amplify Science 6 - Thermal Energy,"Physics, Forces, Motion, Engineering Design","Physics, Thermodynamics, Energy, Engineering",https://amplify.com/programs/amplify-science,66,keep_separate,Different STEM fields
VAR_146,1375,1398,Amplify Science K - Pushes and Pulls,Amplify Science 6 - Weather Patterns,"Physics, Forces, Motion, Engineering Design","Earth Science, Meteorology, Atmospheric Science, Data Analysis",https://amplify.com/programs/amplify-science,69,keep_separate,Different STEM fields
VAR_147,1375,1399,Amplify Science K - Pushes and Pulls,Amplify Science 7 - Chemical Reactions,"Physics, Forces, Motion, Engineering Design","Chemistry, Chemical Reactions, Physical Science, Molecular Science",https://amplify.com/programs/amplify-science,68,keep_separate,Different STEM fields
VAR_148,1375,1400,Amplify Science K - Pushes and Pulls,Amplify Science 7 - Populations and Resources,"Physics, Forces, Motion, Engineering Design","Life Science, Ecology, Population Biology, Environmental Science",https://amplify.com/programs/amplify-science,72,keep_separate,Different STEM fields
VAR_149,1375,1401,Amplify Science K - Pushes and Pulls,Amplify Science 7 - Rock Transformations,"Physics, Forces, Motion, Engineering Design","Earth Science, Geology, Mineralogy, Petrology",https://amplify.com/programs/amplify-science,61,keep_separate,Different STEM fields
VAR_150,1375,1402,Amplify Science K - Pushes and Pulls,Amplify Science 7 - Metabolism,"Physics, Forces, Motion, Engineering Design","Life Science, Biology, Cellular Biology, Biochemistry",https://amplify.com/programs/amplify-science,70,keep_separate,Different STEM fields
VAR_151,1375,1403,Amplify Science K - Pushes and Pulls,Amplify Science 8 - Forces and Motion,"Physics, Forces, Motion, Engineering Design","Physics, Forces, Motion, Engineering Design",https://amplify.com/programs/amplify-science,71,keep_separate,Different target grades
VAR_152,1375,1404,Amplify Science K - Pushes and Pulls,Amplify Science 8 - Genetics,"Physics, Forces, Motion, Engineering Design","Life Science, Genetics, Molecular Biology, Biotechnology",https://amplify.com/programs/amplify-science,69,keep_separate,Different STEM fields
VAR_153,1375,1405,Amplify Science K - Pushes and Pulls,Amplify Science 8 - Earth History,"Physics, Forces, Motion, Engineering Design","Earth Science, Paleontology, Geology, Evolution",https://amplify.com/programs/amplify-science,67,keep_separate,Different STEM fields
VAR_154,1375,1406,Amplify Science K - Pushes and Pulls,Amplify Science 8 - Natural Selection and Adaptation,"Physics, Forces, Motion, Engineering Design","Life Science, Evolution, Genetics, Ecology",https://amplify.com/programs/amplify-science,64,keep_separate,Different STEM fields
VAR_155,1376,1377,Amplify Science K - Sunlight and Weather,Amplify Science 1 - Light and Sound,"Earth Science, Weather, Astronomy, Climate","Physics, Light, Sound, Waves, Engineering",https://amplify.com/programs/amplify-science,77,keep_separate,Different STEM fields
VAR_156,1376,1378,Amplify Science K - Sunlight and Weather,Amplify Science 1 - Animal and Plant Defenses,"Earth Science, Weather, Astronomy, Climate","Life Science, Biology, Adaptations, Biomimicry",https://amplify.com/programs/amplify-science,68,keep_separate,Different STEM fields
VAR_157,1376,1379,Amplify Science K - Sunlight and Weather,Amplify Science 1 - Spinning Earth,"Earth Science, Weather, Astronomy, Climate","Astronomy, Earth Science, Space Science, Patterns",https://amplify.com/programs/amplify-science,76,keep_separate,Different STEM fields
VAR_158,1376,1380,Amplify Science K - Sunlight and Weather,Amplify Science 2 - Properties of Materials,"Earth Science, Weather, Astronomy, Climate","Chemistry, Materials Science, Engineering, Physical Science",https://amplify.com/programs/amplify-science,63,keep_separate,Different STEM fields
VAR_159,1376,1381,Amplify Science K - Sunlight and Weather,Amplify Science 2 - Plant and Animal Relationships,"Earth Science, Weather, Astronomy, Climate","Life Science, Ecology, Biology, Interdependence",https://amplify.com/programs/amplify-science,67,keep_separate,Different STEM fields
VAR_160,1376,1382,Amplify Science K - Sunlight and Weather,Amplify Science 2 - Changing Landforms,"Earth Science, Weather, Astronomy, Climate","Earth Science, Geology, Erosion, Engineering",https://amplify.com/programs/amplify-science,69,keep_separate,Different STEM fields
VAR_161,1376,1383,Amplify Science K - Sunlight and Weather,Amplify Science 3 - Balancing Forces,"Earth Science, Weather, Astronomy, Climate","Physics, Forces, Magnetism, Engineering Design",https://amplify.com/programs/amplify-science,63,keep_separate,Different STEM fields
VAR_162,1376,1384,Amplify Science K - Sunlight and Weather,Amplify Science 3 - Inheritance and Traits,"Earth Science, Weather, Astronomy, Climate","Life Science, Genetics, Biology, Evolution",https://amplify.com/programs/amplify-science,71,keep_separate,Different STEM fields
VAR_163,1376,1385,Amplify Science K - Sunlight and Weather,Amplify Science 3 - Weather and Climate,"Earth Science, Weather, Astronomy, Climate","Earth Science, Meteorology, Climate Science, Data Analysis",https://amplify.com/programs/amplify-science,71,keep_separate,Different STEM fields
VAR_164,1376,1386,Amplify Science K - Sunlight and Weather,Amplify Science 3 - Environments and Survival,"Earth Science, Weather, Astronomy, Climate","Life Science, Ecology, Adaptations, Conservation",https://amplify.com/programs/amplify-science,66,keep_separate,Different STEM fields
VAR_165,1376,1387,Amplify Science K - Sunlight and Weather,Amplify Science 4 - Energy Conversions,"Earth Science, Weather, Astronomy, Climate","Physics, Energy, Engineering, Physical Science",https://amplify.com/programs/amplify-science,64,keep_separate,Different STEM fields
VAR_166,1376,1388,Amplify Science K - Sunlight and Weather,Amplify Science 4 - Vision and Light,"Earth Science, Weather, Astronomy, Climate","Physics, Biology, Light, Vision, Engineering",https://amplify.com/programs/amplify-science,71,keep_separate,Different STEM fields
